Salary Structure,Grade Level,Step,GradeLevel/Step,Annual Salary
CONTEDISS,4,14,CONTEDISS/4/14,1238456
CONTEDISS,4,15,CONTEDISS/4/15,1256371
CONTEDISS,5,1,CONTEDISS/5/1,1103706
CONTEDISS,5,2,CONTEDISS/5/2,1125538
CONTEDISS,5,3,CONTEDISS/5/3,1147369
CONTEDISS,5,4,CONTEDISS/5/4,1169200
CONTEDISS,5,5,CONTEDISS/5/5,1191031
CONTEDISS,5,6,CONTEDISS/5/6,1212863
CONTEDISS,5,7,CONTEDISS/5/7,1234694
CONTEDISS,5,8,CONTEDISS/5/8,1256525
CONTEDISS,5,9,CONTEDISS/5/9,1278356
CONTEDISS,5,10,CONTEDISS/5/10,1300188
CONTEDISS,5,11,CONTEDISS/5/11,1322019
CONTEDISS,5,12,CONTEDISS/5/12,1343850
CONTEDISS,5,13,CONTEDISS/5/13,1365681
CONTEDISS,5,14,CONTEDISS/5/14,1387513
CONTEDISS,5,15,CONTEDISS/5/15,1409344
CONTEDISS,6,1,CONTEDISS/6/1,1571938
CONTEDISS,6,2,CONTEDISS/6/2,1612026
CONTEDISS,6,3,CONTEDISS/6/3,1652114
CONTEDISS,6,4,CONTEDISS/6/4,1692201
CONTEDISS,6,5,CONTEDISS/6/5,1732289
CONTEDISS,6,6,CONTEDISS/6/6,1772376
CONTEDISS,6,7,CONTEDISS/6/7,1812464
CONTEDISS,6,8,CONTEDISS/6/8,1852551
CONTEDISS,6,9,CONTEDISS/6/9,1892639
CONTEDISS,6,10,CONTEDISS/6/10,1932726
CONTEDISS,6,11,CONTEDISS/6/11,1972814
CONTEDISS,6,12,CONTEDISS/6/12,2012902
CONTEDISS,6,13,CONTEDISS/6/13,2052989
CONTEDISS,6,14,CONTEDISS/6/14,2093077
CONTEDISS,6,15,CONTEDISS/6/15,2133164
CONTEDISS,7,1,CONTEDISS/7/1,2051825
CONTEDISS,7,2,CONTEDISS/7/2,2105298
CONTEDISS,7,3,CONTEDISS/7/3,2158771
CONTEDISS,7,4,CONTEDISS/7/4,2212244
CONTEDISS,7,5,CONTEDISS/7/5,2265716
CONTEDISS,7,6,CONTEDISS/7/6,2319189
CONTEDISS,7,7,CONTEDISS/7/7,2372662
CONTEDISS,7,8,CONTEDISS/7/8,2426135
CONTEDISS,7,9,CONTEDISS/7/9,2479608
CONTEDISS,7,10,CONTEDISS/7/10,2533081
CONTEDISS,7,11,CONTEDISS/7/11,2586553
CONTEDISS,7,12,CONTEDISS/7/12,2640028
CONTEDISS,7,13,CONTEDISS/7/13,2693501
CONTEDISS,7,14,CONTEDISS/7/14,2746974
CONTEDISS,7,15,CONTEDISS/7/15,2800447
CONTEDISS,8,1,CONTEDISS/8/1,2305048
CONTEDISS,8,2,CONTEDISS/8/2,2367983
CONTEDISS,8,3,CONTEDISS/8/3,2430918
CONTEDISS,8,4,CONTEDISS/8/4,2493856
CONTEDISS,8,5,CONTEDISS/8/5,2556791
CONTEDISS,8,6,CONTEDISS/8/6,2619729
CONTEDISS,8,7,CONTEDISS/8/7,2682664
CONTEDISS,8,8,CONTEDISS/8/8,2745602
CONTEDISS,8,9,CONTEDISS/8/9,2808537
CONTEDISS,8,10,CONTEDISS/8/10,2871475
CONTEDISS,8,11,CONTEDISS/8/11,2934410
CONTEDISS,8,12,CONTEDISS/8/12,2997348
CONTEDISS,8,13,CONTEDISS/8/13,3060283
CONTEDISS,8,14,CONTEDISS/8/14,3123219
CONTEDISS,8,15,CONTEDISS/8/15,3186156
CONTEDISS,9,1,CONTEDISS/9/1,2597237
CONTEDISS,9,2,CONTEDISS/9/2,2665621
CONTEDISS,9,3,CONTEDISS/9/3,2734007
CONTEDISS,9,4,CONTEDISS/9/4,2802391
CONTEDISS,9,5,CONTEDISS/9/5,2870775
CONTEDISS,9,6,CONTEDISS/9/6,2939158
CONTEDISS,9,7,CONTEDISS/9/7,3007544
CONTEDISS,9,8,CONTEDISS/9/8,3075528
CONTEDISS,9,9,CONTEDISS/9/9,3144312
CONTEDISS,9,10,CONTEDISS/9/10,3212696
CONTEDISS,9,11,CONTEDISS/9/11,3281082
CONTEDISS,9,12,CONTEDISS/9/12,3349466
CONTEDISS,9,13,CONTEDISS/9/13,3417850
CONTEDISS,9,14,CONTEDISS/9/14,3486234
CONTEDISS,9,15,CONTEDISS/9/15,3554620
CONTEDISS,10,1,CONTEDISS/10/1,2862788
CONTEDISS,10,2,CONTEDISS/10/2,2966333
CONTEDISS,10,3,CONTEDISS/10/3,3069878
CONTEDISS,10,4,CONTEDISS/10/4,3173423
CONTEDISS,10,5,CONTEDISS/10/5,3276969
CONTEDISS,10,6,CONTEDISS/10/6,3380514
CONTEDISS,10,7,CONTEDISS/10/7,3484059
CONTEDISS,10,8,CONTEDISS/10/8,3587604
CONTEDISS,10,9,CONTEDISS/10/9,3691149
CONTEDISS,10,10,CONTEDISS/10/10,3794694
CONTEDISS,10,11,CONTEDISS/10/11,3898239
CONTEDISS,11,1,CONTEDISS/11/1,3139253
CONTEDISS,11,2,CONTEDISS/11/2,3248731
CONTEDISS,11,3,CONTEDISS/11/3,3358208
CONTEDISS,11,4,CONTEDISS/11/4,3467687
CONTEDISS,11,5,CONTEDISS/11/5,3577165
CONTEDISS,11,6,CONTEDISS/11/6,3686642
CONTEDISS,11,7,CONTEDISS/11/7,3796120
CONTEDISS,11,8,CONTEDISS/11/8,3905599
CONTEDISS,11,9,CONTEDISS/11/9,4015075
CONTEDISS,11,10,CONTEDISS/11/10,4124554
CONTEDISS,11,11,CONTEDISS/11/11,4233944
CONTEDISS,12,1,CONTEDISS/12/1,3417000
CONTEDISS,12,2,CONTEDISS/12/2,3534858
CONTEDISS,12,3,CONTEDISS/12/3,3652714
CONTEDISS,12,4,CONTEDISS/12/4,3770570
CONTEDISS,12,5,CONTEDISS/12/5,3888428
CONTEDISS,12,6,CONTEDISS/12/6,4006284
CONTEDISS,12,7,CONTEDISS/12/7,4124143
CONTEDISS,12,8,CONTEDISS/12/8,4241999
CONTEDISS,12,9,CONTEDISS/12/9,4359857
CONTEDISS,12,10,CONTEDISS/12/10,4477713
CONTEDISS,12,11,CONTEDISS/12/11,4595571
CONTEDISS,13,1,CONTEDISS/13/1,4256157
CONTEDISS,13,2,CONTEDISS/13/2,4413159
CONTEDISS,13,3,CONTEDISS/13/3,4570162
CONTEDISS,13,4,CONTEDISS/13/4,4727165
CONTEDISS,13,5,CONTEDISS/13/5,4884167
CONTEDISS,13,6,CONTEDISS/13/6,5041168
CONTEDISS,13,7,CONTEDISS/13/7,5198171
CONTEDISS,13,8,CONTEDISS/13/8,5355173
CONTEDISS,13,9,CONTEDISS/13/9,5512176
CONTEDISS,14,1,CONTEDISS/14/1,5125329
CONTEDISS,14,2,CONTEDISS/14/2,5315101
CONTEDISS,14,3,CONTEDISS/14/3,5504876
CONTEDISS,14,4,CONTEDISS/14/4,5694648
CONTEDISS,14,5,CONTEDISS/14/5,5884421
CONTEDISS,14,6,CONTEDISS/14/6,6074194
CONTEDISS,14,7,CONTEDISS/14/7,6263966
CONTEDISS,14,8,CONTEDISS/14/8,6453739
CONTEDISS,14,9,CONTEDISS/14/9,6643511
CONTEDISS,15,1,CONTEDISS/15/1,6533912
CONTEDISS,15,2,CONTEDISS/15/2,6768538
CONTEDISS,15,3,CONTEDISS/15/3,7003164
CONTEDISS,15,4,CONTEDISS/15/4,7235503
CONTEDISS,15,5,CONTEDISS/15/5,7472417
CONTEDISS,15,6,CONTEDISS/15/6,7707041
CONTEDISS,15,7,CONTEDISS/15/7,7941669
CONTEDISS,15,8,CONTEDISS/15/8,8176293
CONTEDISS,15,9,CONTEDISS/15/9,8410919
CONPSS,1,1,CONPSS/1/1,930000
CONPSS,1,2,CONPSS/1/2,935586
CONPSS,1,3,CONPSS/1/3,941173
CONPSS,1,4,CONPSS/1/4,946759
CONPSS,1,5,CONPSS/1/5,952345
CONPSS,1,6,CONPSS/1/6,957931
CONPSS,1,7,CONPSS/1/7,963518
CONPSS,1,8,CONPSS/1/8,969104
CONPSS,1,9,CONPSS/1/9,974690
CONPSS,1,10,CONPSS/1/10,980276
CONPSS,1,11,CONPSS/1/11,985863
CONPSS,1,12,CONPSS/1/12,991449
CONPSS,1,13,CONPSS/1/13,997035
CONPSS,1,14,CONPSS/1/14,1002621
CONPSS,1,15,CONPSS/1/15,1008208
CONPSS,2,1,CONPSS/2/1,934160
CONPSS,2,2,CONPSS/2/2,841464
CONPSS,2,3,CONPSS/2/3,948768
CONPSS,2,4,CONPSS/2/4,956071
CONPSS,2,5,CONPSS/2/5,963375
CONPSS,2,6,CONPSS/2/6,970679
CONPSS,2,7,CONPSS/2/7,977983
CONPSS,2,8,CONPSS/2/8,985286
CONPSS,2,9,CONPSS/2/9,992590
CONPSS,2,10,CONPSS/2/10,999894
CONPSS,2,11,CONPSS/2/11,1007198
CONPSS,2,12,CONPSS/2/12,1014501
CONPSS,2,13,CONPSS/2/13,1021805
CONPSS,2,14,CONPSS/2/14,1029109
CONPSS,2,15,CONPSS/2/15,1036413
CONPSS,3,1,CONPSS/3/1,937713
CONPSS,3,2,CONPSS/3/2,946690
CONPSS,3,3,CONPSS/3/3,955668
CONPSS,3,4,CONPSS/3/4,964645
CONPSS,3,5,CONPSS/3/5,973623
CONPSS,3,6,CONPSS/3/6,982600
CONPSS,3,7,CONPSS/3/7,991578
CONPSS,3,8,CONPSS/3/8,1000555
CONPSS,3,9,CONPSS/3/9,1009533
CONPSS,3,10,CONPSS/3/10,1018510
CONPSS,3,11,CONPSS/3/11,1027488
CONPSS,3,12,CONPSS/3/12,1036465
CONPSS,3,13,CONPSS/3/13,1045443
CONPSS,3,14,CONPSS/3/14,1054420
CONPSS,3,15,CONPSS/3/15,1063398
CONPSS,4,1,CONPSS/4/1,950243
CONPSS,4,2,CONPSS/4/2,961029
CONPSS,4,3,CONPSS/4/3,971815
CONPSS,4,4,CONPSS/4/4,982601
CONPSS,4,5,CONPSS/4/5,993388
CONPSS,4,6,CONPSS/4/6,1004174
CONPSS,4,7,CONPSS/4/7,1014960
CONPSS,4,8,CONPSS/4/8,1025746
CONPSS,4,9,CONPSS/4/9,1036533
CONPSS,4,10,CONPSS/4/10,1047319
CONPSS,4,11,CONPSS/4/11,1058105
CONPSS,4,12,CONPSS/4/12,1068891
CONPSS,4,13,CONPSS/4/13,1079678
CONPSS,4,14,CONPSS/4/14,1090464
CONPSS,4,15,CONPSS/4/15,1101250
CONPSS,5,1,CONPSS/5/1,973123
CONPSS,5,2,CONPSS/5/2,985653
CONPSS,5,3,CONPSS/5/3,998183
CONPSS,5,4,CONPSS/5/4,1010713
CONPSS,5,5,CONPSS/5/5,1023243
CONPSS,5,6,CONPSS/5/6,1035773
CONPSS,5,7,CONPSS/5/7,1048303
CONPSS,5,8,CONPSS/5/8,1060833
CONPSS,5,9,CONPSS/5/9,1073363
CONPSS,5,10,CONPSS/5/10,1085893
CONPSS,5,11,CONPSS/5/11,1098423
CONPSS,5,12,CONPSS/5/12,1110953
CONPSS,5,13,CONPSS/5/13,1123483
CONPSS,5,14,CONPSS/5/14,1136013
CONPSS,5,15,CONPSS/5/15,1148543
CONPSS,6,1,CONPSS/6/1,1041786
CONPSS,6,2,CONPSS/6/2,1057060
CONPSS,6,3,CONPSS/6/3,1072334
CONPSS,6,4,CONPSS/6/4,1087608
CONPSS,6,5,CONPSS/6/5,1102891
CONPSS,6,6,CONPSS/6/6,1118155
CONPSS,6,7,CONPSS/6/7,1133429
CONPSS,6,8,CONPSS/6/8,1148703
CONPSS,6,9,CONPSS/6/9,1163976
CONPSS,6,10,CONPSS/6/10,1179250
CONPSS,6,11,CONPSS/6/11,1194524
CONPSS,6,12,CONPSS/6/12,1209798
CONPSS,6,13,CONPSS/6/13,1225071
CONPSS,6,14,CONPSS/6/14,1240345
CONPSS,6,15,CONPSS/6/15,1255619
CONPSS,7,1,CONPSS/7/1,1277667
CONPSS,7,2,CONPSS/7/2,1306546
CONPSS,7,3,CONPSS/7/3,1335425
CONPSS,7,4,CONPSS/7/4,1364304
CONPSS,7,5,CONPSS/7/5,1393182
CONPSS,7,6,CONPSS/7/6,1422061
CONPSS,7,7,CONPSS/7/7,1450940
CONPSS,7,8,CONPSS/7/8,1479819
CONPSS,7,9,CONPSS/7/9,1508698
CONPSS,7,10,CONPSS/7/10,1537577
CONPSS,7,11,CONPSS/7/11,1566456
CONPSS,7,12,CONPSS/7/12,1595335
CONPSS,7,13,CONPSS/7/13,1624214
CONPSS,7,14,CONPSS/7/14,1655093
CONPSS,7,15,CONPSS/7/15,1681972
CONPSS,8,1,CONPSS/8/1,1479276
CONPSS,8,2,CONPSS/8/2,1512756
CONPSS,8,3,CONPSS/8/3,1546235
CONPSS,8,4,CONPSS/8/4,1579715
CONPSS,8,5,CONPSS/8/5,1613195
CONPSS,8,6,CONPSS/8/6,1646675
CONPSS,8,7,CONPSS/8/7,1680155
CONPSS,8,8,CONPSS/8/8,1713635
CONPSS,8,9,CONPSS/8/9,1747115
CONPSS,8,10,CONPSS/8/10,1780595
CONPSS,8,11,CONPSS/8/11,1814075
CONPSS,8,12,CONPSS/8/12,1847555
CONPSS,8,13,CONPSS/8/13,1881054
CONPSS,8,14,CONPSS/8/14,1914514
CONPSS,8,15,CONPSS/8/15,1947994
CONPSS,9,1,CONPSS/9/1,1641226
CONPSS,9,2,CONPSS/9/2,1680755
CONPSS,9,3,CONPSS/9/3,1720285
CONPSS,9,4,CONPSS/9/4,1759814
CONPSS,9,5,CONPSS/9/5,1790334
CONPSS,9,6,CONPSS/9/6,1838873
CONPSS,9,7,CONPSS/9/7,1879403
CONPSS,9,8,CONPSS/9/8,1917932
CONPSS,9,9,CONPSS/9/9,1957461
CONPSS,9,10,CONPSS/9/10,1996991
CONPSS,9,11,CONPSS/9/11,2036520
CONPSS,9,12,CONPSS/9/12,2076050
CONPSS,9,13,CONPSS/9/13,2115579
CONPSS,9,14,CONPSS/9/14,2155109
CONPSS,9,15,CONPSS/9/15,2194638
CONPSS,10,1,CONPSS/10/1,1806041
CONPSS,10,2,CONPSS/10/2,1848415
CONPSS,10,3,CONPSS/10/3,1890789
CONPSS,10,4,CONPSS/10/4,1933162
CONPSS,10,5,CONPSS/10/5,1975535
CONPSS,10,6,CONPSS/10/6,2017909
CONPSS,10,7,CONPSS/10/7,2060282
CONPSS,10,8,CONPSS/10/8,2102656
CONPSS,10,9,CONPSS/10/9,2145030
CONPSS,10,10,CONPSS/10/10,2187403
CONPSS,10,11,CONPSS/10/11,2229777
CONPSS,10,12,CONPSS/10/12,2272150
CONPSS,10,13,CONPSS/10/13,2314524
CONPSS,10,14,CONPSS/10/14,2356897
CONPSS,10,15,CONPSS/10/15,2359271
CONPSS,12,1,CONPSS/12/1,2007152
CONPSS,12,2,CONPSS/12/2,2072878
CONPSS,12,3,CONPSS/12/3,2138605
CONPSS,12,4,CONPSS/12/4,2204331
CONPSS,12,5,CONPSS/12/5,2270057
CONPSS,12,6,CONPSS/12/6,2335784
CONPSS,12,7,CONPSS/12/7,2401510
CONPSS,12,8,CONPSS/12/8,2467256
CONPSS,12,9,CONPSS/12/9,2552963
CONPSS,12,10,CONPSS/12/10,2598689
CONPSS,12,11,CONPSS/12/11,2664415
CONPSS,13,1,CONPSS/13/1,2182637
CONPSS,13,2,CONPSS/13/2,2252124
CONPSS,13,3,CONPSS/13/3,2321611
CONPSS,13,4,CONPSS/13/4,2391098
CONPSS,13,5,CONPSS/13/5,2460585
CONPSS,13,6,CONPSS/13/6,2530072
CONPSS,13,7,CONPSS/13/7,2599559
CONPSS,13,8,CONPSS/13/8,2669045
CONPSS,13,9,CONPSS/13/9,2738532
CONPSS,13,10,CONPSS/13/10,2808019
CONPSS,13,11,CONPSS/13/11,2877506
CONPSS,14,1,CONPSS/14/1,2358936
CONPSS,14,2,CONPSS/14/2,2433743
CONPSS,14,3,CONPSS/14/3,2508549
CONPSS,14,4,CONPSS/14/4,2583356
CONPSS,14,5,CONPSS/14/5,2658162
CONPSS,14,6,CONPSS/14/6,2732968
CONPSS,14,7,CONPSS/14/7,2807775
CONPSS,14,8,CONPSS/14/8,2882581
CONPSS,14,9,CONPSS/14/9,2957387
CONPSS,14,10,CONPSS/14/10,3032194
CONPSS,14,11,CONPSS/14/11,3107000
CONPSS,15,1,CONPSS/15/1,3014528
CONPSS,15,2,CONPSS/15/2,3118646
CONPSS,15,3,CONPSS/15/3,3221765
CONPSS,15,4,CONPSS/15/4,3526883
CONPSS,15,5,CONPSS/15/5,3431001
CONPSS,15,6,CONPSS/15/6,3535120
CONPSS,15,7,CONPSS/15/7,3639238
CONPSS,15,8,CONPSS/15/8,3743356
CONPSS,15,9,CONPSS/15/9,3847474
CONPSS,16,1,CONPSS/16/1,3611689
CONPSS,16,2,CONPSS/16/2,3736821
CONPSS,16,3,CONPSS/16/3,3861954
CONPSS,16,4,CONPSS/16/4,3987086
CONPSS,16,5,CONPSS/16/5,4112218
CONPSS,16,6,CONPSS/16/6,4237350
CONPSS,16,7,CONPSS/16/7,4362482
CONPSS,16,8,CONPSS/16/8,4487614
CONPSS,16,9,CONPSS/16/9,4612746
CONPSS,17,1,CONPSS/17/1,6918560
CONPSS,17,2,CONPSS/17/2,7162595
CONPSS,17,3,CONPSS/17/3,7406630
CONPSS,17,4,CONPSS/17/4,7650664
CONPSS,17,5,CONPSS/17/5,7894699
CONPSS,17,6,CONPSS/17/6,8138733
CONPSS,17,7,CONPSS/17/7,8382768
CONPSS,17,8,CONPSS/17/8,8626803
CONPSS,17,9,CONPSS/17/9,8870837
CONHESS,1,1,CONHESS/1/1,930000
CONHESS,1,2,CONHESS/1/2,939139
CONHESS,1,3,CONHESS/1/3,948278
CONHESS,1,4,CONHESS/1/4,957416
CONHESS,1,5,CONHESS/1/5,966555
CONHESS,1,6,CONHESS/1/6,975694
CONHESS,1,7,CONHESS/1/7,984833
CONHESS,1,8,CONHESS/1/8,993971
CONHESS,1,9,CONHESS/1/9,1003110
CONHESS,1,10,CONHESS/1/10,1012249
CONHESS,1,11,CONHESS/1/11,1021388
CONHESS,1,12,CONHESS/1/12,1030526
CONHESS,1,13,CONHESS/1/13,1039665
CONHESS,1,14,CONHESS/1/14,1048804
CONHESS,1,15,CONHESS/1/15,1057943
CONHESS,2,1,CONHESS/2/1,934441
CONHESS,2,2,CONHESS/2/2,945675
CONHESS,2,3,CONHESS/2/3,956909
CONHESS,2,4,CONHESS/2/4,968143
CONHESS,2,5,CONHESS/2/5,979376
CONHESS,2,6,CONHESS/2/6,990610
CONHESS,2,7,CONHESS/2/7,1001844
CONHESS,2,8,CONHESS/2/8,1013078
CONHESS,2,9,CONHESS/2/9,1024311
CONHESS,2,10,CONHESS/2/10,1035545
CONHESS,2,11,CONHESS/2/11,1046779
CONHESS,2,12,CONHESS/2/12,1058013
CONHESS,2,13,CONHESS/2/13,1069246
CONHESS,2,14,CONHESS/2/14,1080480
CONHESS,2,15,CONHESS/2/15,1091714
CONHESS,3,1,CONHESS/3/1,950125
CONHESS,3,2,CONHESS/3/2,963619
CONHESS,3,3,CONHESS/3/3,977113
CONHESS,3,4,CONHESS/3/4,990606
CONHESS,3,5,CONHESS/3/5,1004100
CONHESS,3,6,CONHESS/3/6,1017594
CONHESS,3,7,CONHESS/3/7,1031088
CONHESS,3,8,CONHESS/3/8,1044581
CONHESS,3,9,CONHESS/3/9,1058075
CONHESS,3,10,CONHESS/3/10,1071569
CONHESS,3,11,CONHESS/3/11,1085063
CONHESS,3,12,CONHESS/3/12,1098556
CONHESS,3,13,CONHESS/3/13,1112050
CONHESS,3,14,CONHESS/3/14,1125544
CONHESS,3,15,CONHESS/3/15,1139038
CONHESS,4,1,CONHESS/4/1,996146
CONHESS,4,2,CONHESS/4/2,1011830
CONHESS,4,3,CONHESS/4/3,1027514
CONHESS,4,4,CONHESS/4/4,1043198
CONHESS,4,5,CONHESS/4/5,1058881
CONHESS,4,6,CONHESS/4/6,1074565
CONHESS,4,7,CONHESS/4/7,1090249
CONHESS,4,8,CONHESS/4/8,1105933
CONHESS,4,9,CONHESS/4/9,1121616
CONHESS,4,10,CONHESS/4/10,1137300
CONHESS,4,11,CONHESS/4/11,1152984
CONHESS,4,12,CONHESS/4/12,1168668
CONHESS,4,13,CONHESS/4/13,1184351
CONHESS,4,14,CONHESS/4/14,1200035
CONHESS,4,15,CONHESS/4/15,1215719
CONHESS,5,1,CONHESS/5/1,1082063
CONHESS,5,2,CONHESS/5/2,1101174
CONHESS,5,3,CONHESS/5/3,1120285
CONHESS,5,4,CONHESS/5/4,1139396
CONHESS,5,5,CONHESS/5/5,1158508
CONHESS,5,6,CONHESS/5/6,1177619
CONHESS,5,7,CONHESS/5/7,1196730
CONHESS,5,8,CONHESS/5/8,1215841
CONHESS,5,9,CONHESS/5/9,1234953
CONHESS,5,10,CONHESS/5/10,1254064
CONHESS,5,11,CONHESS/5/11,1273175
CONHESS,5,12,CONHESS/5/12,1292286
CONHESS,5,13,CONHESS/5/13,1311398
CONHESS,5,14,CONHESS/5/14,1330509
CONHESS,5,15,CONHESS/5/15,1349620
CONHESS,6,1,CONHESS/6/1,1439506
CONHESS,6,2,CONHESS/6/2,1474614
CONHESS,6,3,CONHESS/6/3,1509722
CONHESS,6,4,CONHESS/6/4,1544830
CONHESS,6,5,CONHESS/6/5,1579938
CONHESS,6,6,CONHESS/6/6,1615046
CONHESS,6,7,CONHESS/6/7,1650154
CONHESS,6,8,CONHESS/6/8,1685262
CONHESS,6,9,CONHESS/6/9,1720370
CONHESS,6,10,CONHESS/6/10,1755477
CONHESS,6,11,CONHESS/6/11,1790585
CONHESS,6,12,CONHESS/6/12,1825693
CONHESS,6,13,CONHESS/6/13,1860801
CONHESS,6,14,CONHESS/6/14,1895909
CONHESS,6,15,CONHESS/6/15,1931017
CONHESS,7,1,CONHESS/7/1,1871883
CONHESS,7,2,CONHESS/7/2,1919142
CONHESS,7,3,CONHESS/7/3,1966400
CONHESS,7,4,CONHESS/7/4,2013659
CONHESS,7,5,CONHESS/7/5,2060918
CONHESS,7,6,CONHESS/7/6,2108176
CONHESS,7,7,CONHESS/7/7,2155435
CONHESS,7,8,CONHESS/7/8,2202694
CONHESS,7,9,CONHESS/7/9,2249952
CONHESS,7,10,CONHESS/7/10,2297211
CONHESS,7,11,CONHESS/7/11,2344470
CONHESS,7,12,CONHESS/7/12,2391728
CONHESS,7,13,CONHESS/7/13,2438987
CONHESS,7,14,CONHESS/7/14,2486246
CONHESS,7,15,CONHESS/7/15,2533504
CONHESS,8,1,CONHESS/8/1,2094793
CONHESS,8,2,CONHESS/8/2,2150384
CONHESS,8,3,CONHESS/8/3,2205975
CONHESS,8,4,CONHESS/8/4,2261566
CONHESS,8,5,CONHESS/8/5,2317157
CONHESS,8,6,CONHESS/8/6,2372748
CONHESS,8,7,CONHESS/8/7,2428339
CONHESS,8,8,CONHESS/8/8,2483930
CONHESS,8,9,CONHESS/8/9,2539521
CONHESS,8,10,CONHESS/8/10,2595112
CONHESS,8,11,CONHESS/8/11,2650704
CONHESS,8,12,CONHESS/8/12,2706295
CONHESS,8,13,CONHESS/8/13,2761886
CONHESS,8,14,CONHESS/8/14,2817477
CONHESS,8,15,CONHESS/8/15,2873068
CONHESS,9,1,CONHESS/9/1,2388908
CONHESS,9,2,CONHESS/9/2,2441897
CONHESS,9,3,CONHESS/9/3,2503199
CONHESS,9,4,CONHESS/9/4,2564502
CONHESS,9,5,CONHESS/9/5,2625804
CONHESS,9,6,CONHESS/9/6,2687107
CONHESS,9,7,CONHESS/9/7,2748410
CONHESS,9,8,CONHESS/9/8,2809712
CONHESS,9,9,CONHESS/9/9,2871015
CONHESS,9,10,CONHESS/9/10,2932318
CONHESS,9,11,CONHESS/9/11,2993620
CONHESS,9,12,CONHESS/9/12,3054923
CONHESS,9,13,CONHESS/9/13,3116226
CONHESS,9,14,CONHESS/9/14,3177528
CONHESS,9,15,CONHESS/9/15,3238831
CONHESS,10,1,CONHESS/10/1,2745750
CONHESS,10,2,CONHESS/10/2,2801330
CONHESS,10,3,CONHESS/10/3,2856909
CONHESS,10,4,CONHESS/10/4,2912489
CONHESS,10,5,CONHESS/10/5,2968068
CONHESS,10,6,CONHESS/10/6,3023648
CONHESS,10,7,CONHESS/10/7,3079228
CONHESS,10,8,CONHESS/10/8,3134807
CONHESS,10,9,CONHESS/10/9,3190387
CONHESS,10,10,CONHESS/10/10,3245966
CONHESS,10,11,CONHESS/10/11,3301546
CONHESS,11,1,CONHESS/11/1,3171717
CONHESS,11,2,CONHESS/11/2,3232252
CONHESS,11,3,CONHESS/11/3,3292786
CONHESS,11,4,CONHESS/11/4,3353321
CONHESS,11,5,CONHESS/11/5,3413855
CONHESS,11,6,CONHESS/11/6,3474390
CONHESS,11,7,CONHESS/11/7,3534924
CONHESS,11,8,CONHESS/11/8,3595459
CONHESS,11,9,CONHESS/11/9,3655993
CONHESS,11,10,CONHESS/11/10,3716528
CONHESS,11,11,CONHESS/11/11,3777063
CONHESS,12,1,CONHESS/12/1,3676126
CONHESS,12,2,CONHESS/12/2,3760486
CONHESS,12,3,CONHESS/12/3,3844846
CONHESS,12,4,CONHESS/12/4,3929206
CONHESS,12,5,CONHESS/12/5,4013566
CONHESS,12,6,CONHESS/12/6,4097925
CONHESS,12,7,CONHESS/12/7,4182285
CONHESS,12,8,CONHESS/12/8,4266645
CONHESS,12,9,CONHESS/12/9,4351005
CONHESS,12,10,CONHESS/12/10,4435365
CONHESS,12,11,CONHESS/12/11,4519725
CONHESS,13,1,CONHESS/13/1,4328474
CONHESS,13,2,CONHESS/13/2,4443140
CONHESS,13,3,CONHESS/13/3,4557806
CONHESS,13,4,CONHESS/13/4,4672472
CONHESS,13,5,CONHESS/13/5,4787138
CONHESS,13,6,CONHESS/13/6,4901804
CONHESS,13,7,CONHESS/13/7,5016470
CONHESS,13,8,CONHESS/13/8,5131136
CONHESS,13,9,CONHESS/13/9,5245803
CONHESS,14,1,CONHESS/14/1,5217989
CONHESS,14,2,CONHESS/14/2,5353970
CONHESS,14,3,CONHESS/14/3,5489951
CONHESS,14,4,CONHESS/14/4,5625932
CONHESS,14,5,CONHESS/14/5,5761913
CONHESS,14,6,CONHESS/14/6,5897894
CONHESS,14,7,CONHESS/14/7,6033875
CONHESS,14,8,CONHESS/14/8,6169856
CONHESS,14,9,CONHESS/14/9,6305837
CONHESS,15,1,CONHESS/15/1,6795091
CONHESS,15,2,CONHESS/15/2,6963968
CONHESS,15,3,CONHESS/15/3,7132844
CONHESS,15,4,CONHESS/15/4,7301721
CONHESS,15,5,CONHESS/15/5,7470597
CONHESS,15,6,CONHESS/15/6,7639474
CONHESS,15,7,CONHESS/15/7,7808350
CONHESS,15,8,CONHESS/15/8,7977227
CONHESS,15,9,CONHESS/15/9,8146103
CONTISS,1,1,CONTISS/1/1,930000
CONTISS,1,2,CONTISS/1/2,940443
CONTISS,1,3,CONTISS/1/3,950855
CONTISS,1,4,CONTISS/1/4,961328
CONTISS,1,5,CONTISS/1/5,971770
CONTISS,1,6,CONTISS/1/6,982213
CONTISS,1,7,CONTISS/1/7,992655
CONTISS,1,8,CONTISS/1/8,1003098
CONTISS,1,9,CONTISS/1/9,1013540
CONTISS,1,10,CONTISS/1/10,1023983
CONTISS,1,11,CONTISS/1/11,1034425
CONTISS,1,12,CONTISS/1/12,1044868
CONTISS,1,13,CONTISS/1/13,1055310
CONTISS,1,14,CONTISS/1/14,1065753
CONTISS,1,15,CONTISS/1/15,1076195
CONTISS,2,1,CONTISS/2/1,935074
CONTISS,2,2,CONTISS/2/2,947908
CONTISS,2,3,CONTISS/2/3,960741
CONTISS,2,4,CONTISS/2/4,973575
CONTISS,2,5,CONTISS/2/5,986409
